StockCode,YearMonth,MonthlyQuantity,AvgUnitPrice,HolidayCount,MonthlyRevenue,lag1_quantity,lag2_quantity,lag3_quantity,rolling_mean_3,GrowthRate,Month,LagRevenue1,LagRevenue2,LagRevenue3
22231,2011-11,153,0.59,43,90.27,121.0,30.0,82.0,77.66666666666667,0.2644628099173554,11,71.39,17.7,48.38
22231,2011-12,100,0.59,10,59.0,153.0,121.0,30.0,101.33333333333333,-0.3464052287581699,12,90.27,71.39,17.7
22232,2011-03,55,1.65,9,90.75,45.0,15.0,54.0,38.0,0.22222222222222232,3,74.25,24.75,89.1
22232,2011-04,8,1.65,0,13.2,55.0,45.0,15.0,38.333333333333336,-0.8545454545454545,4,90.75,74.25,24.75
22232,2011-05,2,1.65,2,3.3,8.0,55.0,45.0,36.0,-0.75,5,13.2,90.75,74.25
22232,2011-06,131,0.59,17,77.29,2.0,8.0,55.0,21.666666666666668,64.5,6,3.3,13.2,90.75
22232,2011-07,102,0.59,6,60.18,131.0,2.0,8.0,47.0,-0.22137404580152675,7,77.29,3.3,13.2
22232,2011-08,72,0.59,4,42.48,102.0,131.0,2.0,78.33333333333333,-0.2941176470588235,8,60.18,77.29,3.3
22232,2011-09,56,0.59,2,33.04,72.0,102.0,131.0,101.66666666666667,-0.2222222222222222,9,42.48,60.18,77.29
22232,2011-10,143,0.59,6,84.36999999999999,56.0,72.0,102.0,76.66666666666667,1.5535714285714284,10,33.04,42.48,60.18
22232,2011-11,104,0.59,14,61.36,143.0,56.0,72.0,90.33333333333333,-0.2727272727272727,11,84.36999999999999,33.04,42.48
22232,2011-12,53,0.59,7,31.27,104.0,143.0,56.0,101.0,-0.4903846153846154,12,61.36,84.36999999999999,33.04
22233,2011-03,222,1.65,13,366.3,53.0,13.0,5.0,23.666666666666668,3.1886792452830193,3,87.45,21.449999999999996,8.25
22233,2011-04,10,1.6499999999999997,4,16.5,222.0,53.0,13.0,96.0,-0.954954954954955,4,366.3,87.45,21.449999999999996
22233,2011-05,2,1.65,2,3.3,10.0,222.0,53.0,95.0,-0.8,5,16.5,366.3,87.45
22233,2011-06,181,0.59,14,106.79,2.0,10.0,222.0,78.0,89.5,6,3.3,16.5,366.3
22233,2011-07,62,0.59,8,36.58,181.0,2.0,10.0,64.33333333333333,-0.6574585635359116,7,106.79,3.3,16.5
22233,2011-08,24,0.59,0,14.16,62.0,181.0,2.0,81.66666666666667,-0.6129032258064516,8,36.58,106.79,3.3
22233,2011-09,54,0.59,2,31.86,24.0,62.0,181.0,89.0,1.25,9,14.16,36.58,106.79
22233,2011-10,119,0.59,12,70.21,54.0,24.0,62.0,46.666666666666664,1.2037037037037037,10,31.86,14.16,36.58
22233,2011-11,50,0.59,28,29.5,119.0,54.0,24.0,65.66666666666667,-0.5798319327731092,11,70.21,31.86,14.16
22233,2011-12,56,0.59,5,33.04,50.0,119.0,54.0,74.33333333333333,0.1200000000000001,12,29.5,70.21,31.86
22241,2011-03,1069,1.2481553398058252,74,1331.12,402.0,385.0,10.0,265.6666666666667,1.6592039800995027,3,502.5,481.25,12.5
22241,2011-04,303,1.2438709677419355,13,373.62,1069.0,402.0,385.0,618.6666666666666,-0.7165575304022451,4,1331.12,502.5,481.25
22241,2011-05,4,1.25,2,5.0,303.0,1069.0,402.0,591.3333333333334,-0.9867986798679867,5,373.62,1331.12,502.5
22241,2011-06,1,1.25,0,1.25,4.0,303.0,1069.0,458.6666666666667,-0.75,6,5.0,373.62,1331.12
22241,2011-07,2,1.25,2,2.5,1.0,4.0,303.0,102.66666666666667,1.0,7,1.25,5.0,373.62
22241,2011-08,1,1.25,0,1.25,2.0,1.0,4.0,2.3333333333333335,-0.5,8,2.5,1.25,5.0
22241,2011-09,6,1.25,1,7.5,1.0,2.0,1.0,1.3333333333333333,5.0,9,1.25,2.5,1.25
22241,2011-10,6,1.25,2,7.5,6.0,1.0,2.0,3.0,0.0,10,7.5,1.25,2.5
22241,2011-11,13,1.25,1,16.25,6.0,6.0,1.0,4.333333333333333,1.1666666666666665,11,7.5,7.5,1.25
22243,2011-03,310,1.638235294117647,24,500.7,183.0,191.0,164.0,179.33333333333334,0.6939890710382515,3,285.75,304.35,270.59999999999997
22243,2011-04,122,1.6166666666666665,0,193.5,310.0,183.0,191.0,228.0,-0.6064516129032258,4,500.7,285.75,304.35
22243,2011-05,111,1.5833333333333333,2,172.35,122.0,310.0,183.0,205.0,-0.0901639344262295,5,193.5,500.7,285.75
22243,2011-06,324,1.65,39,534.6,111.0,122.0,310.0,181.0,1.9189189189189189,6,172.35,193.5,500.7
22243,2011-07,33,1.65,3,54.45,324.0,111.0,122.0,185.66666666666666,-0.8981481481481481,7,534.6,172.35,193.5
22243,2011-08,7,1.65,3,11.549999999999999,33.0,324.0,111.0,156.0,-0.7878787878787878,8,54.45,534.6,172.35
22243,2011-09,26,1.65,2,42.9,7.0,33.0,324.0,121.33333333333333,2.7142857142857144,9,11.549999999999999,54.45,534.6
22243,2011-10,2,1.65,0,3.3,26.0,7.0,33.0,22.0,-0.9230769230769231,10,42.9,11.549999999999999,54.45
22243,2011-11,54,1.6499999999999997,6,89.10000000000001,2.0,26.0,7.0,11.666666666666666,26.0,11,3.3,42.9,11.549999999999999
22244,2011-03,155,1.9349999999999998,16,294.15,167.0,108.0,186.0,153.66666666666666,-0.07185628742514971,3,325.65,195.29999999999998,362.7
22244,2011-04,152,1.91,5,284.7,155.0,167.0,108.0,143.33333333333334,-0.01935483870967747,4,294.15,325.65,195.29999999999998
22244,2011-05,150,1.92,8,284.4,152.0,155.0,167.0,158.0,-0.013157894736842146,5,284.7,294.15,325.65
22244,2011-06,140,1.95,28,273.0,150.0,152.0,155.0,152.33333333333334,-0.06666666666666665,6,284.4,284.7,294.15
22244,2011-07,44,1.95,5,85.8,140.0,150.0,152.0,147.33333333333334,-0.6857142857142857,7,273.0,284.4,284.7
22244,2011-08,128,1.91,7,233.39999999999998,44.0,140.0,150.0,111.33333333333333,1.9090909090909092,8,85.8,273.0,284.4
22244,2011-09,62,1.95,2,120.89999999999999,128.0,44.0,140.0,104.0,-0.515625,9,233.39999999999998,85.8,273.0
22245,2011-03,164,0.8427777777777777,10,135.89,176.0,245.0,198.0,206.33333333333334,-0.06818181818181823,3,149.6,198.5,168.29999999999998
22245,2011-04,70,0.85,3,59.5,164.0,176.0,245.0,195.0,-0.5731707317073171,4,135.89,149.6,198.5
22245,2011-05,24,0.85,1,20.4,70.0,164.0,176.0,136.66666666666666,-0.6571428571428571,5,59.5,135.89,149.6
22245,2011-06,264,0.85,11,224.39999999999998,24.0,70.0,164.0,86.0,10.0,6,20.4,59.5,135.89
22245,2011-08,7,0.85,1,5.949999999999999,264.0,24.0,70.0,119.33333333333333,-0.9734848484848485,8,224.39999999999998,20.4,59.5
22245,2011-09,1,0.85,0,0.85,7.0,264.0,24.0,98.33333333333333,-0.8571428571428572,9,5.949999999999999,224.39999999999998,20.4
22246,2011-03,62,1.95,6,120.89999999999999,57.0,24.0,12.0,31.0,0.08771929824561409,3,111.14999999999999,46.8,23.4
22246,2011-04,56,1.95,9,109.19999999999999,62.0,57.0,24.0,47.666666666666664,-0.09677419354838712,4,120.89999999999999,111.14999999999999,46.8
22246,2011-08,30,1.95,3,58.49999999999999,56.0,62.0,57.0,58.333333333333336,-0.4642857142857143,8,109.19999999999999,120.89999999999999,111.14999999999999
22246,2011-10,41,3.123846153846154,11,101.75,30.0,56.0,62.0,49.333333333333336,0.3666666666666667,10,58.49999999999999,109.19999999999999,120.89999999999999
22246,2011-11,50,2.495,2,101.85999999999999,41.0,30.0,56.0,42.333333333333336,0.2195121951219512,11,101.75,58.49999999999999,109.19999999999999
22247,2011-04,88,0.85,3,74.8,272.0,96.0,164.0,177.33333333333334,-0.6764705882352942,4,231.2,81.6,132.38
22247,2011-06,4,0.85,4,3.4,88.0,272.0,96.0,152.0,-0.9545454545454546,6,74.8,231.2,81.6
22247,2011-11,2,0.85,0,1.7,4.0,88.0,272.0,121.33333333333333,-0.5,11,3.4,74.8,231.2
22248,2011-04,23,0.85,6,19.55,266.0,103.0,102.0,157.0,-0.9135338345864662,4,226.1,87.55,79.68
22248,2011-06,32,0.85,2,27.2,23.0,266.0,103.0,130.66666666666666,0.3913043478260869,6,19.55,226.1,87.55
22248,2011-10,16,0.85,0,13.6,32.0,23.0,266.0,107.0,-0.5,10,27.2,19.55,226.1
22248,2011-11,16,0.85,0,13.6,16.0,32.0,23.0,23.666666666666668,0.0,11,13.6,27.2,19.55
22249,2011-03,406,0.85,36,345.09999999999997,170.0,158.0,16.0,114.66666666666667,1.388235294117647,3,144.5,127.28,13.6
22249,2011-04,103,0.8499999999999999,7,87.55,406.0,170.0,158.0,244.66666666666666,-0.7463054187192117,4,345.09999999999997,144.5,127.28
22249,2011-05,3,0.85,1,2.55,103.0,406.0,170.0,226.33333333333334,-0.970873786407767,5,87.55,345.09999999999997,144.5
22249,2011-07,16,0.85,1,13.6,3.0,103.0,406.0,170.66666666666666,4.333333333333333,7,2.55,87.55,345.09999999999997
22249,2011-11,3,0.85,0,2.55,16.0,3.0,103.0,40.666666666666664,-0.8125,11,13.6,2.55,87.55
22250,2011-04,76,0.85,10,64.6,271.0,178.0,115.0,188.0,-0.7195571955719557,4,230.35,151.29999999999998,90.73
22250,2011-05,8,0.85,2,6.8,76.0,271.0,178.0,175.0,-0.8947368421052632,5,64.6,230.35,151.29999999999998
22250,2011-06,1,0.85,0,0.85,8.0,76.0,271.0,118.33333333333333,-0.875,6,6.8,64.6,230.35
22250,2011-07,8,0.85,2,6.8,1.0,8.0,76.0,28.333333333333332,7.0,7,0.85,6.8,64.6
22251,2011-03,221,1.25,20,276.25,191.0,108.0,24.0,107.66666666666667,0.15706806282722519,3,238.75,125.88,30.0
22251,2011-04,100,1.25,7,125.0,221.0,191.0,108.0,173.33333333333334,-0.5475113122171946,4,276.25,238.75,125.88
22251,2011-05,3,1.25,1,3.75,100.0,221.0,191.0,170.66666666666666,-0.97,5,125.0,276.25,238.75
22251,2011-06,4,1.25,2,5.0,3.0,100.0,221.0,108.0,0.33333333333333326,6,3.75,125.0,276.25
22251,2011-07,26,1.25,7,32.5,4.0,3.0,100.0,35.666666666666664,5.5,7,5.0,3.75,125.0
22251,2011-08,1,1.25,0,1.25,26.0,4.0,3.0,11.0,-0.9615384615384616,8,32.5,5.0,3.75
22251,2011-10,3,1.25,0,3.75,1.0,26.0,4.0,10.333333333333334,2.0,10,1.25,32.5,5.0
22251,2011-11,34,1.25,7,42.5,3.0,1.0,26.0,10.0,10.333333333333334,11,3.75,1.25,32.5
22252,2011-03,58,1.25,5,72.5,58.0,10.0,48.0,38.666666666666664,0.0,3,67.37,12.5,55.44
22252,2011-04,39,1.2183333333333335,5,44.19,58.0,58.0,10.0,42.0,-0.3275862068965517,4,72.5,67.37,12.5
22252,2011-05,15,1.25,2,18.75,39.0,58.0,58.0,51.666666666666664,-0.6153846153846154,5,44.19,72.5,67.37
22252,2011-06,46,1.25,8,57.5,15.0,39.0,58.0,37.333333333333336,2.066666666666667,6,18.75,44.19,72.5
22252,2011-07,69,1.195714285714286,4,78.84,46.0,15.0,39.0,33.333333333333336,0.5,7,57.5,18.75,44.19
22252,2011-08,192,1.25,15,240.0,69.0,46.0,15.0,43.333333333333336,1.7826086956521738,8,78.84,57.5,18.75
22252,2011-09,61,1.25,7,76.25,192.0,69.0,46.0,102.33333333333333,-0.6822916666666667,9,240.0,78.84,57.5
22252,2011-10,123,1.25,11,153.75,61.0,192.0,69.0,107.33333333333333,1.0163934426229506,10,76.25,240.0,78.84
22252,2011-11,166,1.25,12,207.5,123.0,61.0,192.0,125.33333333333333,0.34959349593495936,11,153.75,76.25,240.0
22252,2011-12,12,1.25,0,15.0,166.0,123.0,61.0,116.66666666666667,-0.927710843373494,12,207.5,153.75,76.25
22254,2011-03,80,1.25,7,100.0,64.0,99.0,48.0,70.33333333333333,0.25,3,80.0,118.62,60.0
22254,2011-04,122,1.25,7,152.5,80.0,64.0,99.0,81.0,0.5249999999999999,4,100.0,80.0,118.62
22254,2011-05,4,1.25,4,5.0,122.0,80.0,64.0,88.66666666666667,-0.9672131147540983,5,152.5,100.0,80.0
22254,2011-06,48,1.25,20,60.0,4.0,122.0,80.0,68.66666666666667,11.0,6,5.0,152.5,100.0
22254,2011-08,12,1.25,0,15.0,48.0,4.0,122.0,58.0,-0.75,8,60.0,5.0,152.5
22254,2011-09,8,1.25,0,10.0,12.0,48.0,4.0,21.333333333333332,-0.33333333333333337,9,15.0,60.0,5.0
22254,2011-10,10,1.25,0,12.5,8.0,12.0,48.0,22.666666666666668,0.25,10,10.0,15.0,60.0
22254,2011-11,29,1.25,2,36.25,10.0,8.0,12.0,10.0,1.9,11,12.5,10.0,15.0
22254,2011-12,36,1.25,2,45.0,29.0,10.0,8.0,15.666666666666666,0.24137931034482762,12,36.25,12.5,10.0
22255,2011-03,56,0.85,3,47.599999999999994,42.0,60.0,102.0,68.0,0.33333333333333326,3,35.699999999999996,51.0,86.7
22255,2011-04,163,0.85,7,138.54999999999998,56.0,42.0,60.0,52.666666666666664,1.9107142857142856,4,47.599999999999994,35.699999999999996,51.0
22255,2011-05,2,0.85,0,1.7,163.0,56.0,42.0,87.0,-0.9877300613496932,5,138.54999999999998,47.599999999999994,35.699999999999996
22255,2011-06,18,0.85,9,15.299999999999999,2.0,163.0,56.0,73.66666666666667,8.0,6,1.7,138.54999999999998,47.599999999999994
22255,2011-07,2,0.85,0,1.7,18.0,2.0,163.0,61.0,-0.8888888888888888,7,15.299999999999999,1.7,138.54999999999998
22255,2011-08,19,0.85,0,16.15,2.0,18.0,2.0,7.333333333333333,8.5,8,1.7,15.299999999999999,1.7
22255,2011-09,32,0.85,0,27.2,19.0,2.0,18.0,13.0,0.6842105263157894,9,16.15,1.7,15.299999999999999
22255,2011-10,24,0.85,0,20.4,32.0,19.0,2.0,17.666666666666668,-0.25,10,27.2,16.15,1.7
22255,2011-11,213,0.85,15,181.04999999999998,24.0,32.0,19.0,25.0,7.875,11,20.4,27.2,16.15
22255,2011-12,36,0.85,2,30.599999999999998,213.0,24.0,32.0,89.66666666666667,-0.8309859154929577,12,181.04999999999998,20.4,27.2
22256,2011-03,202,1.25,15,252.5,73.0,22.0,6.0,33.666666666666664,1.7671232876712328,3,91.25,27.5,7.5
22256,2011-04,31,1.25,0,38.75,202.0,73.0,22.0,99.0,-0.8465346534653465,4,252.5,91.25,27.5
22257,2011-03,64,1.25,7,80.0,43.0,66.0,27.0,45.333333333333336,0.4883720930232558,3,53.75,37.68,11.34
22257,2011-04,10,1.25,0,12.5,64.0,43.0,66.0,57.666666666666664,-0.84375,4,80.0,53.75,37.68
22257,2011-10,12,1.25,2,15.0,10.0,64.0,43.0,39.0,0.19999999999999996,10,12.5,80.0,53.75
22258,2011-03,219,1.25,15,273.75,43.0,95.0,105.0,81.0,4.093023255813954,3,53.75,73.93,64.02
22258,2011-04,37,1.25,0,46.25,219.0,43.0,95.0,119.0,-0.8310502283105023,4,273.75,53.75,73.93
22258,2011-06,12,1.25,1,15.0,37.0,219.0,43.0,99.66666666666667,-0.6756756756756757,6,46.25,273.75,53.75
22258,2011-11,49,1.25,4,61.25,12.0,37.0,219.0,89.33333333333333,3.083333333333333,11,15.0,46.25,273.75
22259,2011-03,53,1.25,1,66.25,1.0,110.0,78.0,63.0,52.0,3,1.25,70.27,52.68
22259,2011-04,1,1.25,0,1.25,53.0,1.0,110.0,54.666666666666664,-0.9811320754716981,4,66.25,1.25,70.27
22260,2011-03,256,0.85,16,217.6,91.0,60.0,29.0,60.0,1.8131868131868134,3,77.35,51.0,24.65
22260,2011-04,17,0.85,5,14.45,256.0,91.0,60.0,135.66666666666666,-0.93359375,4,217.6,77.35,51.0
22260,2011-08,12,0.85,0,10.2,17.0,256.0,91.0,121.33333333333333,-0.2941176470588235,8,14.45,217.6,77.35
22260,2011-09,7,1.11,2,6.7299999999999995,12.0,17.0,256.0,95.0,-0.41666666666666663,9,10.2,14.45,217.6
22260,2011-10,10,1.3699999999999999,6,11.62,7.0,12.0,17.0,12.0,0.4285714285714286,10,6.7299999999999995,10.2,14.45
22260,2011-11,39,0.915,10,33.93,10.0,7.0,12.0,9.666666666666666,2.9,11,11.62,6.7299999999999995,10.2
22261,2011-03,307,0.85,22,260.95,167.0,246.0,2.0,138.33333333333334,0.8383233532934131,3,141.95,209.1,1.7
22261,2011-04,31,0.85,7,26.35,307.0,167.0,246.0,240.0,-0.8990228013029316,4,260.95,141.95,209.1
22261,2011-08,12,0.85,0,10.2,31.0,307.0,167.0,168.33333333333334,-0.6129032258064516,8,26.35,260.95,141.95
22261,2011-09,7,1.11,2,6.7299999999999995,12.0,31.0,307.0,116.66666666666667,-0.41666666666666663,9,10.2,26.35,260.95
22261,2011-10,12,1.3699999999999999,6,14.879999999999999,7.0,12.0,31.0,16.666666666666668,0.7142857142857142,10,6.7299999999999995,10.2,26.35
22261,2011-11,20,0.85,6,17.0,12.0,7.0,12.0,10.333333333333334,0.6666666666666667,11,14.879999999999999,6.7299999999999995,10.2
22261,2011-12,2,1.63,0,3.26,20.0,12.0,7.0,13.0,-0.9,12,17.0,14.879999999999999,6.7299999999999995
22262,2011-03,346,0.85,21,294.09999999999997,184.0,252.0,51.0,162.33333333333334,0.8804347826086956,3,156.39999999999998,214.2,43.349999999999994
22262,2011-04,41,0.85,5,34.85,346.0,184.0,252.0,260.6666666666667,-0.8815028901734104,4,294.09999999999997,156.39999999999998,214.2
22262,2011-06,24,0.85,2,20.4,41.0,346.0,184.0,190.33333333333334,-0.41463414634146345,6,34.85,294.09999999999997,156.39999999999998
22262,2011-07,36,0.85,1,30.599999999999998,24.0,41.0,346.0,137.0,0.5,7,20.4,34.85,294.09999999999997
22262,2011-08,63,0.85,0,53.55,36.0,24.0,41.0,33.666666666666664,0.75,8,30.599999999999998,20.4,34.85
22262,2011-09,16,0.85,2,13.6,63.0,36.0,24.0,41.0,-0.746031746031746,9,53.55,30.599999999999998,20.4
22262,2011-10,104,1.1424999999999998,8,95.41999999999999,16.0,63.0,36.0,38.333333333333336,5.5,10,13.6,53.55,30.599999999999998
22262,2011-11,50,0.85,6,42.5,104.0,16.0,63.0,61.0,-0.5192307692307692,11,95.41999999999999,13.6,53.55
22262,2011-12,9,1.11,2,8.43,50.0,104.0,16.0,56.666666666666664,-0.8200000000000001,12,42.5,95.41999999999999,13.6
22263,2011-08,24,0.85,0,20.4,36.0,121.0,27.0,61.333333333333336,-0.33333333333333337,8,30.6,49.39,5.13
22263,2011-09,7,1.11,2,6.7299999999999995,24.0,36.0,121.0,60.333333333333336,-0.7083333333333333,9,20.4,30.6,49.39
22263,2011-11,13,1.0233333333333332,8,13.389999999999999,7.0,24.0,36.0,22.333333333333332,0.8571428571428572,11,6.7299999999999995,20.4,30.6
22264,2011-03,148,0.85,15,125.8,90.0,481.0,93.0,221.33333333333334,0.6444444444444444,3,76.5,141.54999999999998,25.59
22264,2011-04,36,0.85,0,30.599999999999998,148.0,90.0,481.0,239.66666666666666,-0.7567567567567568,4,125.8,76.5,141.54999999999998
22265,2011-03,195,0.65,12,126.75,117.0,207.0,75.0,133.0,0.6666666666666667,3,76.05000000000001,134.55,48.75
22265,2011-04,69,0.65,2,44.85,195.0,117.0,207.0,173.0,-0.6461538461538461,4,126.75,76.05000000000001,134.55
22265,2011-05,60,0.65,5,39.0,69.0,195.0,117.0,127.0,-0.13043478260869568,5,44.85,126.75,76.05000000000001
22265,2011-06,1,0.65,0,0.65,60.0,69.0,195.0,108.0,-0.9833333333333333,6,39.0,44.85,126.75
22265,2011-07,24,0.65,4,15.600000000000001,1.0,60.0,69.0,43.333333333333336,23.0,7,0.65,39.0,44.85
22265,2011-09,20,0.65,4,13.0,24.0,1.0,60.0,28.333333333333332,-0.16666666666666663,9,15.600000000000001,0.65,39.0
22265,2011-11,24,0.65,6,15.600000000000001,20.0,24.0,1.0,15.0,0.19999999999999996,11,13.0,15.600000000000001,0.65
22266,2011-04,74,0.65,6,48.1,221.0,91.0,75.0,129.0,-0.6651583710407241,4,143.65,59.15,48.75
22266,2011-05,28,0.65,2,18.2,74.0,221.0,91.0,128.66666666666666,-0.6216216216216216,5,48.1,143.65,59.15
22266,2011-06,311,0.19,12,59.089999999999996,28.0,74.0,221.0,107.66666666666667,10.107142857142858,6,18.2,48.1,143.65
22266,2011-07,60,0.19,3,11.4,311.0,28.0,74.0,137.66666666666666,-0.8070739549839229,7,59.089999999999996,18.2,48.1
22266,2011-08,27,0.19,0,5.13,60.0,311.0,28.0,133.0,-0.55,8,11.4,59.089999999999996,18.2
22266,2011-09,59,0.19,1,11.209999999999999,27.0,60.0,311.0,132.66666666666666,1.1851851851851851,9,5.13,11.4,59.089999999999996
22266,2011-10,130,0.19,9,24.7,59.0,27.0,60.0,48.666666666666664,1.2033898305084745,10,11.209999999999999,5.13,11.4
22266,2011-11,149,0.19,10,28.310000000000002,130.0,59.0,27.0,72.0,0.14615384615384608,11,24.7,11.209999999999999,5.13
22266,2011-12,45,0.19,6,8.55,149.0,130.0,59.0,112.66666666666667,-0.697986577181208,12,28.310000000000002,24.7,11.209999999999999
22267,2011-04,76,1.25,2,95.0,126.0,154.0,39.0,106.33333333333333,-0.39682539682539686,4,157.5,187.37,48.75
22267,2011-05,26,1.25,3,32.5,76.0,126.0,154.0,118.66666666666667,-0.6578947368421053,5,95.0,157.5,187.37
22267,2011-06,25,0.39,2,9.75,26.0,76.0,126.0,76.0,-0.038461538461538436,6,32.5,95.0,157.5
22267,2011-07,76,0.39,4,29.639999999999997,25.0,26.0,76.0,42.333333333333336,2.04,7,9.75,32.5,95.0
22267,2011-08,1,0.39,0,0.39,76.0,25.0,26.0,42.333333333333336,-0.9868421052631579,8,29.639999999999997,9.75,32.5
22267,2011-09,54,0.38999999999999996,2,21.06,1.0,76.0,25.0,34.0,53.0,9,0.39,29.639999999999997,9.75
22267,2011-10,83,0.39,5,32.37,54.0,1.0,76.0,43.666666666666664,0.537037037037037,10,21.06,0.39,29.639999999999997
22267,2011-11,126,0.39,11,49.14,83.0,54.0,1.0,46.0,0.5180722891566265,11,32.37,21.06,0.39
22267,2011-12,28,0.39,0,10.92,126.0,83.0,54.0,87.66666666666667,-0.7777777777777778,12,49.14,32.37,21.06
22268,2011-04,71,0.85,7,60.349999999999994,270.0,121.0,89.0,160.0,-0.737037037037037,4,229.5,99.34,75.64999999999999
22268,2011-05,18,0.85,4,15.299999999999999,71.0,270.0,121.0,154.0,-0.7464788732394366,5,60.349999999999994,229.5,99.34
22268,2011-06,445,0.19,30,84.55,18.0,71.0,270.0,119.66666666666667,23.72222222222222,6,15.299999999999999,60.349999999999994,229.5
22268,2011-07,150,0.19,6,28.5,445.0,18.0,71.0,178.0,-0.6629213483146068,7,84.55,15.299999999999999,60.349999999999994
22268,2011-08,118,0.19,1,22.419999999999998,150.0,445.0,18.0,204.33333333333334,-0.21333333333333337,8,28.5,84.55,15.299999999999999
22268,2011-09,62,0.19,3,11.78,118.0,150.0,445.0,237.66666666666666,-0.47457627118644063,9,22.419999999999998,28.5,84.55
22268,2011-10,126,0.19,11,23.94,62.0,118.0,150.0,110.0,1.032258064516129,10,11.78,22.419999999999998,28.5
22268,2011-11,56,0.19000000000000003,0,10.64,126.0,62.0,118.0,102.0,-0.5555555555555556,11,23.94,11.78,22.419999999999998
22269,2011-03,123,1.25,17,153.75,54.0,45.0,8.0,35.666666666666664,1.2777777777777777,3,67.5,56.25,10.0
22269,2011-04,38,1.25,5,47.5,123.0,54.0,45.0,74.0,-0.6910569105691057,4,153.75,67.5,56.25
22269,2011-05,1,1.25,0,1.25,38.0,123.0,54.0,71.66666666666667,-0.9736842105263158,5,47.5,153.75,67.5
22269,2011-06,231,0.39,15,90.09,1.0,38.0,123.0,54.0,230.0,6,1.25,47.5,153.75
22269,2011-07,51,0.39,2,19.89,231.0,1.0,38.0,90.0,-0.7792207792207793,7,90.09,1.25,47.5
22269,2011-08,18,0.38999999999999996,2,7.0200000000000005,51.0,231.0,1.0,94.33333333333333,-0.6470588235294117,8,19.89,90.09,1.25
22269,2011-09,96,0.45285714285714285,3,38.32,18.0,51.0,231.0,100.0,4.333333333333333,9,7.0200000000000005,19.89,90.09
22269,2011-10,288,0.66,17,118.53,96.0,18.0,51.0,55.0,2.0,10,38.32,7.0200000000000005,19.89
22269,2011-11,121,0.7663636363636364,7,53.4,288.0,96.0,18.0,134.0,-0.5798611111111112,11,118.53,38.32,7.0200000000000005
22269,2011-12,34,1.08,0,17.4,121.0,288.0,96.0,168.33333333333334,-0.71900826446281,12,53.4,118.53,38.32
22270,2011-03,59,3.75,11,221.25,68.0,39.0,13.0,40.0,-0.13235294117647056,3,245.28,146.25,48.75
22270,2011-04,28,3.75,7,105.0,59.0,68.0,39.0,55.333333333333336,-0.5254237288135593,4,221.25,245.28,146.25
22270,2011-06,45,3.75,11,168.75,28.0,59.0,68.0,51.666666666666664,0.6071428571428572,6,105.0,221.25,245.28
22270,2011-09,2,3.75,0,7.5,45.0,28.0,59.0,44.0,-0.9555555555555556,9,168.75,105.0,221.25
22270,2011-10,1,3.75,0,3.75,2.0,45.0,28.0,25.0,-0.5,10,7.5,168.75,105.0
22270,2011-11,5,3.75,0,18.75,1.0,2.0,45.0,16.0,4.0,11,3.75,7.5,168.75
22271,2011-03,235,2.9257575757575762,23,671.6500000000001,103.0,141.0,130.0,124.66666666666667,1.2815533980582523,3,303.85,415.95000000000005,361.90000000000003
22271,2011-04,188,2.85,13,500.6,235.0,103.0,141.0,159.66666666666666,-0.19999999999999996,4,671.6500000000001,303.85,415.95000000000005
22271,2011-05,146,2.924193548387097,24,409.1,188.0,235.0,103.0,175.33333333333334,-0.22340425531914898,5,500.6,671.6500000000001,303.85
22271,2011-06,142,2.937878787878788,26,408.1,146.0,188.0,235.0,189.66666666666666,-0.0273972602739726,6,409.1,500.6,671.6500000000001
22271,2011-07,81,2.95,14,238.95000000000005,142.0,146.0,188.0,158.66666666666666,-0.4295774647887324,7,408.1,409.1,500.6
22271,2011-08,93,2.95,5,274.35,81.0,142.0,146.0,123.0,0.14814814814814814,8,238.95000000000005,408.1,409.1
22271,2011-09,158,3.02625,12,458.14000000000004,93.0,81.0,142.0,105.33333333333333,0.6989247311827957,9,274.35,238.95000000000005,408.1
22271,2011-10,288,3.064385964912281,37,834.1200000000001,158.0,93.0,81.0,110.66666666666667,0.8227848101265822,10,458.14000000000004,274.35,238.95000000000005
22271,2011-11,419,2.9855,56,1238.89,288.0,158.0,93.0,179.66666666666666,0.45486111111111116,11,834.1200000000001,458.14000000000004,274.35
22272,2011-03,38,2.87,0,101.3,56.0,35.0,50.0,47.0,-0.3214285714285714,3,165.20000000000002,103.25000000000001,147.50000000000003
22272,2011-04,21,2.95,4,61.95,38.0,56.0,35.0,43.0,-0.4473684210526315,4,101.3,165.20000000000002,103.25000000000001
22272,2011-05,15,2.95,5,44.25000000000001,21.0,38.0,56.0,38.333333333333336,-0.2857142857142857,5,61.95,101.3,165.20000000000002
22273,2011-03,152,2.9152173913043478,9,426.8,92.0,62.0,137.0,97.0,0.6521739130434783,3,271.40000000000003,182.90000000000003,393.35
22273,2011-04,223,2.873076923076923,17,603.85,152.0,92.0,62.0,102.0,0.4671052631578947,4,426.8,271.40000000000003,182.90000000000003
22273,2011-05,161,2.95,25,474.95000000000005,223.0,152.0,92.0,155.66666666666666,-0.27802690582959644,5,603.85,426.8,271.40000000000003
22273,2011-06,211,2.943650793650794,57,611.6500000000001,161.0,223.0,152.0,178.66666666666666,0.31055900621118004,6,474.95000000000005,603.85,426.8
