CustomerID,TotalOrders,ActiveMonth,AvgOrderValue,Recency,PurchaseFrequency,clusters,Churn,segment,Customer_Text
15148.0,1,1,301.29,10,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 301.29
- Recency: 10
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15149.0,1,1,361.2000000000001,133,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 361.20
- Recency: 133
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
15150.0,10,6,760.3500000000001,17,1.6666666666666667,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 10
- Active Months: 6
- Avg Order Value: 760.35
- Recency: 17
- Frequency: 1.6666666666666667
- Cluster: 2
- Churn Risk: No"
15152.0,13,6,484.6007692307693,9,2.1666666666666665,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 13
- Active Months: 6
- Avg Order Value: 484.60
- Recency: 9
- Frequency: 2.1666666666666665
- Cluster: 2
- Churn Risk: No"
15153.0,1,1,247.35,31,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 247.35
- Recency: 31
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15154.0,1,1,325.16,75,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 325.16
- Recency: 75
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15156.0,3,2,623.43,1,1.5,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 2
- Avg Order Value: 623.43
- Recency: 1
- Frequency: 1.5
- Cluster: 1
- Churn Risk: No"
15157.0,3,3,694.8633333333333,3,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 694.86
- Recency: 3
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15158.0,1,1,334.68,45,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 334.68
- Recency: 45
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15159.0,28,12,594.6432142857144,1,2.333333333333333,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 28
- Active Months: 12
- Avg Order Value: 594.64
- Recency: 1
- Frequency: 2.333333333333333
- Cluster: 2
- Churn Risk: No"
15160.0,1,1,131.61,357,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 131.61
- Recency: 357
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15163.0,2,2,143.3,18,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 143.30
- Recency: 18
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15164.0,3,3,702.4499999999999,68,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 702.45
- Recency: 68
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15165.0,1,1,362.7,368,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 362.70
- Recency: 368
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15167.0,1,1,268.8,320,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 268.80
- Recency: 320
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15168.0,1,1,58.86,25,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 58.86
- Recency: 25
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15171.0,1,1,508.95,331,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 508.95
- Recency: 331
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15172.0,5,5,430.564,8,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 430.56
- Recency: 8
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15174.0,1,1,131.97,322,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 131.97
- Recency: 322
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15175.0,1,1,219.25,71,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 219.25
- Recency: 71
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15178.0,1,1,40.5,260,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 40.50
- Recency: 260
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15179.0,5,4,352.496,18,1.25,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 4
- Avg Order Value: 352.50
- Recency: 18
- Frequency: 1.25
- Cluster: 1
- Churn Risk: No"
15180.0,1,1,87.5,367,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 87.50
- Recency: 367
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15181.0,3,3,107.39,66,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 107.39
- Recency: 66
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15182.0,2,2,302.925,154,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 302.93
- Recency: 154
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
15184.0,2,2,787.875,29,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 787.88
- Recency: 29
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15185.0,1,1,181.23,70,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 181.23
- Recency: 70
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15186.0,2,2,290.815,14,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 290.81
- Recency: 14
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15187.0,13,7,276.7146153846154,1,1.8571428571428568,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 13
- Active Months: 7
- Avg Order Value: 276.71
- Recency: 1
- Frequency: 1.8571428571428568
- Cluster: 2
- Churn Risk: No"
15189.0,41,12,243.38902439024392,1,3.0,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 41
- Active Months: 12
- Avg Order Value: 243.39
- Recency: 1
- Frequency: 3.0
- Cluster: 2
- Churn Risk: No"
15192.0,3,3,254.62,119,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 254.62
- Recency: 119
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15193.0,1,1,1034.34,60,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 1034.34
- Recency: 60
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15194.0,15,10,470.04,3,1.5,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 15
- Active Months: 10
- Avg Order Value: 470.04
- Recency: 3
- Frequency: 1.5
- Cluster: 2
- Churn Risk: No"
15195.0,1,1,74.25,2,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 74.25
- Recency: 2
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15197.0,3,3,196.27,10,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 196.27
- Recency: 10
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15198.0,2,2,204.46,92,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 204.46
- Recency: 92
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15199.0,4,4,173.525,59,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 4
- Avg Order Value: 173.53
- Recency: 59
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15201.0,5,4,230.058,87,1.25,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 4
- Avg Order Value: 230.06
- Recency: 87
- Frequency: 1.25
- Cluster: 1
- Churn Risk: No"
15203.0,6,6,299.92,25,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 6
- Active Months: 6
- Avg Order Value: 299.92
- Recency: 25
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15204.0,1,1,203.13,357,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 203.13
- Recency: 357
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15205.0,2,2,223.29,85,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 223.29
- Recency: 85
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15206.0,4,4,113.925,10,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 4
- Avg Order Value: 113.92
- Recency: 10
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15208.0,5,5,168.664,1,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 168.66
- Recency: 1
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15210.0,1,1,230.37,225,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 230.37
- Recency: 225
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15211.0,2,2,690.895,60,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 690.89
- Recency: 60
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15212.0,1,1,62.0,241,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 62.00
- Recency: 241
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15213.0,2,1,164.17499999999998,318,2.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 1
- Avg Order Value: 164.17
- Recency: 318
- Frequency: 2.0
- Cluster: 0
- Churn Risk: Yes"
15214.0,8,6,463.0525,1,1.3333333333333333,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 8
- Active Months: 6
- Avg Order Value: 463.05
- Recency: 1
- Frequency: 1.3333333333333333
- Cluster: 1
- Churn Risk: No"
15215.0,3,2,234.86,46,1.5,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 2
- Avg Order Value: 234.86
- Recency: 46
- Frequency: 1.5
- Cluster: 1
- Churn Risk: No"
15216.0,1,1,33.0,87,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 33.00
- Recency: 87
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15218.0,11,9,922.9236363636364,10,1.2222222222222223,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 11
- Active Months: 9
- Avg Order Value: 922.92
- Recency: 10
- Frequency: 1.2222222222222223
- Cluster: 2
- Churn Risk: No"
15219.0,1,1,152.8,176,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 152.80
- Recency: 176
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
15220.0,6,6,324.33,51,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 6
- Active Months: 6
- Avg Order Value: 324.33
- Recency: 51
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15221.0,1,1,975.6,366,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 975.60
- Recency: 366
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15222.0,1,1,181.44,318,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 181.44
- Recency: 318
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15223.0,2,1,222.27500000000003,225,2.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 1
- Avg Order Value: 222.28
- Recency: 225
- Frequency: 2.0
- Cluster: 0
- Churn Risk: Yes"
15224.0,2,1,122.89,358,2.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 1
- Avg Order Value: 122.89
- Recency: 358
- Frequency: 2.0
- Cluster: 0
- Churn Risk: Yes"
15225.0,1,1,344.70000000000005,234,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 344.70
- Recency: 234
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15226.0,1,1,128.91,310,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 128.91
- Recency: 310
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15227.0,5,4,346.744,36,1.25,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 4
- Avg Order Value: 346.74
- Recency: 36
- Frequency: 1.25
- Cluster: 1
- Churn Risk: No"
15228.0,4,4,951.1375,66,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 4
- Avg Order Value: 951.14
- Recency: 66
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15230.0,2,1,214.8,239,2.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 1
- Avg Order Value: 214.80
- Recency: 239
- Frequency: 2.0
- Cluster: 0
- Churn Risk: Yes"
15232.0,2,2,287.70500000000004,113,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 287.71
- Recency: 113
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15234.0,1,1,772.04,276,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 772.04
- Recency: 276
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15235.0,12,5,175.08833333333334,217,2.4,2,1,Frequent Customers,"
       Customer Profile:
- Orders: 12
- Active Months: 5
- Avg Order Value: 175.09
- Recency: 217
- Frequency: 2.4
- Cluster: 2
- Churn Risk: Yes"
15236.0,1,1,321.05,298,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 321.05
- Recency: 298
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15237.0,4,4,416.74,1,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 4
- Avg Order Value: 416.74
- Recency: 1
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15238.0,3,3,375.4166666666667,29,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 375.42
- Recency: 29
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15239.0,2,2,363.75,10,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 363.75
- Recency: 10
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15240.0,5,5,296.856,44,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 296.86
- Recency: 44
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15241.0,8,7,185.99375,66,1.1428571428571428,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 8
- Active Months: 7
- Avg Order Value: 185.99
- Recency: 66
- Frequency: 1.1428571428571428
- Cluster: 1
- Churn Risk: No"
15243.0,1,1,316.68,74,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 316.68
- Recency: 74
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15244.0,2,2,282.58500000000004,65,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 282.59
- Recency: 65
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15245.0,3,3,776.96,134,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 776.96
- Recency: 134
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15246.0,2,2,237.825,238,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 237.82
- Recency: 238
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15247.0,1,1,317.75,122,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 317.75
- Recency: 122
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15249.0,13,8,526.6746153846154,31,1.625,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 13
- Active Months: 8
- Avg Order Value: 526.67
- Recency: 31
- Frequency: 1.625
- Cluster: 2
- Churn Risk: No"
15251.0,11,8,427.5372727272727,9,1.375,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 11
- Active Months: 8
- Avg Order Value: 427.54
- Recency: 9
- Frequency: 1.375
- Cluster: 2
- Churn Risk: No"
15252.0,2,2,370.39,36,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 370.39
- Recency: 36
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15253.0,5,3,315.396,16,1.6666666666666667,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 3
- Avg Order Value: 315.40
- Recency: 16
- Frequency: 1.6666666666666667
- Cluster: 1
- Churn Risk: No"
15254.0,1,1,276.0,127,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 276.00
- Recency: 127
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
15255.0,1,1,865.35,66,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 865.35
- Recency: 66
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15256.0,1,1,98.45,148,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 98.45
- Recency: 148
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
15257.0,1,1,40.2,283,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 40.20
- Recency: 283
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15258.0,2,2,296.33000000000004,168,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 296.33
- Recency: 168
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
15260.0,7,6,379.66571428571433,100,1.1666666666666667,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 7
- Active Months: 6
- Avg Order Value: 379.67
- Recency: 100
- Frequency: 1.1666666666666667
- Cluster: 1
- Churn Risk: No"
15261.0,1,1,254.82,135,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 254.82
- Recency: 135
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
15262.0,1,1,161.95000000000002,323,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 161.95
- Recency: 323
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15263.0,1,1,139.51,106,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 139.51
- Recency: 106
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15264.0,1,1,393.74,64,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 393.74
- Recency: 64
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15265.0,2,2,523.26,151,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 523.26
- Recency: 151
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
15266.0,1,1,47.7,338,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 47.70
- Recency: 338
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15267.0,5,4,122.526,22,1.25,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 4
- Avg Order Value: 122.53
- Recency: 22
- Frequency: 1.25
- Cluster: 1
- Churn Risk: No"
15269.0,1,1,118.8,23,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 118.80
- Recency: 23
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15270.0,7,4,221.4442857142857,15,1.75,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 7
- Active Months: 4
- Avg Order Value: 221.44
- Recency: 15
- Frequency: 1.75
- Cluster: 1
- Churn Risk: No"
15271.0,15,10,374.86733333333336,7,1.5,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 15
- Active Months: 10
- Avg Order Value: 374.87
- Recency: 7
- Frequency: 1.5
- Cluster: 2
- Churn Risk: No"
15272.0,2,2,256.39500000000004,57,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 256.40
- Recency: 57
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15274.0,2,2,344.8,4,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 344.80
- Recency: 4
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15275.0,1,1,505.69,37,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 505.69
- Recency: 37
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15276.0,1,1,95.38,66,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 95.38
- Recency: 66
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15277.0,1,1,249.81,46,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 249.81
- Recency: 46
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15279.0,1,1,251.79,354,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 251.79
- Recency: 354
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15280.0,1,1,110.57,172,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 110.57
- Recency: 172
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
15281.0,9,6,446.11,58,1.5,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 9
- Active Months: 6
- Avg Order Value: 446.11
- Recency: 58
- Frequency: 1.5
- Cluster: 1
- Churn Risk: No"
15286.0,1,1,240.55,49,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 240.55
- Recency: 49
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15287.0,2,2,212.205,22,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 212.21
- Recency: 22
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15288.0,5,5,612.174,43,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 612.17
- Recency: 43
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15289.0,3,3,261.77000000000004,29,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 261.77
- Recency: 29
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15290.0,18,12,312.3594444444445,4,1.5,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 18
- Active Months: 12
- Avg Order Value: 312.36
- Recency: 4
- Frequency: 1.5
- Cluster: 2
- Churn Risk: No"
15291.0,14,7,383.585,25,2.0,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 14
- Active Months: 7
- Avg Order Value: 383.58
- Recency: 25
- Frequency: 2.0
- Cluster: 2
- Churn Risk: No"
15292.0,1,1,223.38,201,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 223.38
- Recency: 201
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15296.0,6,5,493.8833333333334,50,1.2,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 6
- Active Months: 5
- Avg Order Value: 493.88
- Recency: 50
- Frequency: 1.2
- Cluster: 1
- Churn Risk: No"
15297.0,3,2,208.31333333333336,10,1.5,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 2
- Avg Order Value: 208.31
- Recency: 10
- Frequency: 1.5
- Cluster: 1
- Churn Risk: No"
15298.0,12,9,507.2108333333333,2,1.3333333333333333,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 12
- Active Months: 9
- Avg Order Value: 507.21
- Recency: 2
- Frequency: 1.3333333333333333
- Cluster: 2
- Churn Risk: No"
15299.0,5,3,84.83399999999999,67,1.6666666666666667,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 3
- Avg Order Value: 84.83
- Recency: 67
- Frequency: 1.6666666666666667
- Cluster: 1
- Churn Risk: No"
15300.0,1,1,454.44,64,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 454.44
- Recency: 64
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15301.0,12,9,433.43,50,1.3333333333333333,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 12
- Active Months: 9
- Avg Order Value: 433.43
- Recency: 50
- Frequency: 1.3333333333333333
- Cluster: 2
- Churn Risk: No"
15303.0,1,1,444.42,290,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 444.42
- Recency: 290
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
15304.0,5,5,72.73,60,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 72.73
- Recency: 60
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15306.0,3,3,309.06333333333333,64,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 309.06
- Recency: 64
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
15307.0,1,1,238.40000000000003,95,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 238.40
- Recency: 95
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
